"sid","tech","species","tissue","involve_cancer","count_matrix_dir"
"Human_Brain_10X_02132023_Visium","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_10X_02132023_Visium_count.csv"
"Human_Brain_10X_10272020_Visium_Cerebellum_WholeTranscriptome","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_10X_10272020_Visium_Cerebellum_WholeTranscriptome_count.csv"
"Human_Brain_10X_10272020_Visium_WholeTranscriptome","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_10X_10272020_Visium_WholeTranscriptome_count.csv"
"Human_Brain_Kwon_10162023_Visium_V10A27004_A1_Br3874","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Kwon_10162023_Visium_V10A27004_A1_Br3874_count.csv"
"Human_Brain_Kwon_10162023_Visium_V10A27004_D1_Br3880","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Kwon_10162023_Visium_V10A27004_D1_Br3880_count.csv"
"Human_Brain_Kwon_10162023_Visium_V10A27106_A1_Br3874","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Kwon_10162023_Visium_V10A27106_A1_Br3874_count.csv"
"Human_Brain_Kwon_10162023_Visium_V10A27106_B1_Br3854","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Kwon_10162023_Visium_V10A27106_B1_Br3854_count.csv"
"Human_Brain_Kwon_10162023_Visium_V10A27106_C1_Br3873","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Kwon_10162023_Visium_V10A27106_C1_Br3873_count.csv"
"Human_Brain_Kwon_10162023_Visium_V10A27106_D1_Br3880","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Kwon_10162023_Visium_V10A27106_D1_Br3880_count.csv"
"Human_Brain_Kwon_10162023_Visium_V10T31036_A1_Br3874","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Kwon_10162023_Visium_V10T31036_A1_Br3874_count.csv"
"Human_Brain_Kwon_10162023_Visium_V10T31036_B1_Br3854","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Kwon_10162023_Visium_V10T31036_B1_Br3854_count.csv"
"Human_Brain_Kwon_10162023_Visium_V10T31036_C1_Br3873","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Kwon_10162023_Visium_V10T31036_C1_Br3873_count.csv"
"Human_Brain_Kwon_10162023_Visium_V10T31036_D1_Br3880","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Kwon_10162023_Visium_V10T31036_D1_Br3880_count.csv"
"Human_Brain_Louise_02152023_Visium_Br2720_ant","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br2720_ant_count.csv"
"Human_Brain_Louise_02152023_Visium_Br2720_mid","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br2720_mid_count.csv"
"Human_Brain_Louise_02152023_Visium_Br2720_post","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br2720_post_count.csv"
"Human_Brain_Louise_02152023_Visium_Br2743_ant","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br2743_ant_count.csv"
"Human_Brain_Louise_02152023_Visium_Br2743_mid","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br2743_mid_count.csv"
"Human_Brain_Louise_02152023_Visium_Br2743_post","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br2743_post_count.csv"
"Human_Brain_Louise_02152023_Visium_Br3942_ant","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br3942_ant_count.csv"
"Human_Brain_Louise_02152023_Visium_Br3942_mid","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br3942_mid_count.csv"
"Human_Brain_Louise_02152023_Visium_Br3942_post","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br3942_post_count.csv"
"Human_Brain_Louise_02152023_Visium_Br6423_ant","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br6423_ant_count.csv"
"Human_Brain_Louise_02152023_Visium_Br6423_mid","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br6423_mid_count.csv"
"Human_Brain_Louise_02152023_Visium_Br6423_post","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br6423_post_count.csv"
"Human_Brain_Louise_02152023_Visium_Br6432_ant","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br6432_ant_count.csv"
"Human_Brain_Louise_02152023_Visium_Br6432_mid","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br6432_mid_count.csv"
"Human_Brain_Louise_02152023_Visium_Br6432_post","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br6432_post_count.csv"
"Human_Brain_Louise_02152023_Visium_Br6471_ant","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br6471_ant_count.csv"
"Human_Brain_Louise_02152023_Visium_Br6471_mid","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br6471_mid_count.csv"
"Human_Brain_Louise_02152023_Visium_Br6471_post","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br6471_post_count.csv"
"Human_Brain_Louise_02152023_Visium_Br6522_ant","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br6522_ant_count.csv"
"Human_Brain_Louise_02152023_Visium_Br6522_mid","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br6522_mid_count.csv"
"Human_Brain_Louise_02152023_Visium_Br6522_post","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br6522_post_count.csv"
"Human_Brain_Louise_02152023_Visium_Br8325_ant","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br8325_ant_count.csv"
"Human_Brain_Louise_02152023_Visium_Br8325_mid","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br8325_mid_count.csv"
"Human_Brain_Louise_02152023_Visium_Br8325_post","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br8325_post_count.csv"
"Human_Brain_Louise_02152023_Visium_Br8492_ant","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br8492_ant_count.csv"
"Human_Brain_Louise_02152023_Visium_Br8492_mid","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br8492_mid_count.csv"
"Human_Brain_Louise_02152023_Visium_Br8492_post","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br8492_post_count.csv"
"Human_Brain_Louise_02152023_Visium_Br8667_ant","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br8667_ant_count.csv"
"Human_Brain_Louise_02152023_Visium_Br8667_mid","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br8667_mid_count.csv"
"Human_Brain_Louise_02152023_Visium_Br8667_post","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Louise_02152023_Visium_Br8667_post_count.csv"
"Human_Brain_Maynard_02082021_Visium_151507","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Maynard_02082021_Visium_151507_count.csv"
"Human_Brain_Maynard_02082021_Visium_151508","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Maynard_02082021_Visium_151508_count.csv"
"Human_Brain_Maynard_02082021_Visium_151509","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Maynard_02082021_Visium_151509_count.csv"
"Human_Brain_Maynard_02082021_Visium_151510","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Maynard_02082021_Visium_151510_count.csv"
"Human_Brain_Maynard_02082021_Visium_151669","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Maynard_02082021_Visium_151669_count.csv"
"Human_Brain_Maynard_02082021_Visium_151670","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Maynard_02082021_Visium_151670_count.csv"
"Human_Brain_Maynard_02082021_Visium_151671","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Maynard_02082021_Visium_151671_count.csv"
"Human_Brain_Maynard_02082021_Visium_151672","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Maynard_02082021_Visium_151672_count.csv"
"Human_Brain_Maynard_02082021_Visium_151673","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Maynard_02082021_Visium_151673_count.csv"
"Human_Brain_Maynard_02082021_Visium_151674","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Maynard_02082021_Visium_151674_count.csv"
"Human_Brain_Maynard_02082021_Visium_151675","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Maynard_02082021_Visium_151675_count.csv"
"Human_Brain_Maynard_02082021_Visium_151676","Visium","human","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain_Maynard_02082021_Visium_151676_count.csv"
"Human_Breast_10X_02132023_Visium","Visium","human","breast","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Breast_10X_02132023_Visium_count.csv"
"Human_Breast_10X_06092021_Visium","Visium","human","breast","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Breast_10X_06092021_Visium_count.csv"
"Human_Breast_10X_06232020_Visium_Block_A_Section_1","Visium","human","breast","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Breast_10X_06232020_Visium_Block_A_Section_1_count.csv"
"Human_Breast_10X_06232020_Visium_Block_A_Section_2","Visium","human","breast","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Breast_10X_06232020_Visium_Block_A_Section_2_count.csv"
"Human_Breast_10X_07012022_Visium","Visium","human","breast","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Breast_10X_07012022_Visium_count.csv"
"Human_Breast_10X_10272020_Visium_WholeTranscriptome","Visium","human","breast","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Breast_10X_10272020_Visium_WholeTranscriptome_count.csv"
"Human_Breast_Wu_06052021_Visium_1142243F","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Breast_Wu_06052021_Visium_1142243F_count.csv"
"Human_Breast_Wu_06052021_Visium_1160920F","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Breast_Wu_06052021_Visium_1160920F_count.csv"
"Human_Breast_Wu_06052021_Visium_CID4465","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Breast_Wu_06052021_Visium_CID4465_count.csv"
"Human_Breast_Wu_06052021_Visium_CID44971","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Breast_Wu_06052021_Visium_CID44971_count.csv"
"Human_Breast_Wu_06052021_Visium_CID4535","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Breast_Wu_06052021_Visium_CID4535_count.csv"
"Human_Cerebellum_10X_07122022_Visium","Visium","human","cerebellum","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Cerebellum_10X_07122022_Visium_count.csv"
"Human_Cervix_10X_03282022_Visium","Visium","human","cervix","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Cervix_10X_03282022_Visium_count.csv"
"Human_Colon_10X_10052023_Visium_control_rep1","Visium","human","colon","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Colon_10X_10052023_Visium_control_rep1_count.csv"
"Human_Colon_10X_10052023_Visium_control_rep2","Visium","human","colon","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Colon_10X_10052023_Visium_control_rep2_count.csv"
"Human_Colon_10X_10052023_Visium_post_xenium_rep1","Visium","human","colon","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Colon_10X_10052023_Visium_post_xenium_rep1_count.csv"
"Human_Colon_10X_10052023_Visium_post_xenium_rep2","Visium","human","colon","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Colon_10X_10052023_Visium_post_xenium_rep2_count.csv"
"Human_Colorectal_10X_02132023_Visium","Visium","human","colorectal","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Colorectal_10X_02132023_Visium_count.csv"
"Human_Heart_10X_06232020_Visium","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_10X_06232020_Visium_count.csv"
"Human_Heart_Kuppe_10082022_Visium_AKK001_157785","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_AKK001_157785_count.csv"
"Human_Heart_Kuppe_10082022_Visium_AKK002_157779","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_AKK002_157779_count.csv"
"Human_Heart_Kuppe_10082022_Visium_AKK002_157781","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_AKK002_157781_count.csv"
"Human_Heart_Kuppe_10082022_Visium_AKK002_157782","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_AKK002_157782_count.csv"
"Human_Heart_Kuppe_10082022_Visium_AKK003_157775","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_AKK003_157775_count.csv"
"Human_Heart_Kuppe_10082022_Visium_AKK003_157777","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_AKK003_157777_count.csv"
"Human_Heart_Kuppe_10082022_Visium_AKK004_157772","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_AKK004_157772_count.csv"
"Human_Heart_Kuppe_10082022_Visium_AKK006_157771","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_AKK006_157771_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_10_CK288","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_10_CK288_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_11_CK289","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_11_CK289_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_12_CK290","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_12_CK290_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_13_CK291","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_13_CK291_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_14_CK292","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_14_CK292_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_15_CK293","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_15_CK293_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_16_CK294","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_16_CK294_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_17_CK295","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_17_CK295_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_18_CK296","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_18_CK296_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_19_CK297","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_19_CK297_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_1_CK279","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_1_CK279_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_20_CK298","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_20_CK298_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_2_CK280","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_2_CK280_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_3_CK281","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_3_CK281_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_4_CK282","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_4_CK282_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_5_CK283","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_5_CK283_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_6_CK284","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_6_CK284_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_7_CK285","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_7_CK285_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_8_CK286","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_8_CK286_count.csv"
"Human_Heart_Kuppe_10082022_Visium_Visium_9_CK287","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Heart_Kuppe_10082022_Visium_Visium_9_CK287_count.csv"
"Human_Kidney_10X_02132023_Visium","Visium","human","kidney","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Kidney_10X_02132023_Visium_count.csv"
"Human_LargeIntestine_10X_03282022_Visium","Visium","human","largeintestine","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_LargeIntestine_10X_03282022_Visium_count.csv"
"Human_LargeIntestine_10X_10272020_Visium_WholeTranscriptome","Visium","human","largeintestine","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_LargeIntestine_10X_10272020_Visium_WholeTranscriptome_count.csv"
"Human_Lung_10X_02132023_Visium","Visium","human","lung","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Lung_10X_02132023_Visium_count.csv"
"Human_Lung_10X_07132022_Visium","Visium","human","lung","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Lung_10X_07132022_Visium_count.csv"
"Human_LymphNode_10X_06232020_Visium","Visium","human","lymphnode","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_LymphNode_10X_06232020_Visium_count.csv"
"Human_Ovary_10X_03282022_Visium","Visium","human","ovary","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Ovary_10X_03282022_Visium_count.csv"
"Human_Ovary_10X_07142022_Visium","Visium","human","ovary","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Ovary_10X_07142022_Visium_count.csv"
"Human_Prostate_10X_06092021_Visium_cancer","Visium","human","prostate","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Prostate_10X_06092021_Visium_cancer_count.csv"
"Human_Prostate_10X_06092021_Visium_normal","Visium","human","prostate","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Prostate_10X_06092021_Visium_normal_count.csv"
"Human_Prostate_10X_07122022_Visium","Visium","human","prostate","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Prostate_10X_07122022_Visium_count.csv"
"Human_Prostate_10X_10082021_Visium","Visium","human","prostate","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Prostate_10X_10082021_Visium_count.csv"
"Human_Prostate_Erickson_08102022_Visium_Patient_1_H1_2","Visium","human","prostate","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Prostate_Erickson_08102022_Visium_Patient_1_H1_2_count.csv"
"Human_Prostate_Erickson_08102022_Visium_Patient_1_H1_4","Visium","human","prostate","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Prostate_Erickson_08102022_Visium_Patient_1_H1_4_count.csv"
"Human_Prostate_Erickson_08102022_Visium_Patient_1_H1_5","Visium","human","prostate","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Prostate_Erickson_08102022_Visium_Patient_1_H1_5_count.csv"
"Human_Prostate_Erickson_08102022_Visium_Patient_1_H2_1","Visium","human","prostate","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Prostate_Erickson_08102022_Visium_Patient_1_H2_1_count.csv"
"Human_Prostate_Erickson_08102022_Visium_Patient_1_H2_2","Visium","human","prostate","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Prostate_Erickson_08102022_Visium_Patient_1_H2_2_count.csv"
"Human_Prostate_Erickson_08102022_Visium_Patient_1_H2_5","Visium","human","prostate","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Prostate_Erickson_08102022_Visium_Patient_1_H2_5_count.csv"
"Human_Prostate_Erickson_08102022_Visium_Patient_1_V1_2","Visium","human","prostate","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Prostate_Erickson_08102022_Visium_Patient_1_V1_2_count.csv"
"Mouse_Brain+Lung_10X_02212023_Visium_1mm_edge","Visium","mouse","brain+lung","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain+Lung_10X_02212023_Visium_1mm_edge_count.csv"
"Mouse_Brain+Lung_10X_02212023_Visium_2mm_edge","Visium","mouse","brain+lung","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain+Lung_10X_02212023_Visium_2mm_edge_count.csv"
"Mouse_Brain_10X_01062023_Visium","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_01062023_Visium_count.csv"
"Mouse_Brain_10X_03292022_Visium","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_03292022_Visium_count.csv"
"Mouse_Brain_10X_05252023_Visium","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_05252023_Visium_count.csv"
"Mouse_Brain_10X_06082023_Visium_FFPE_Sagittal_Mouse_Brain","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_06082023_Visium_FFPE_Sagittal_Mouse_Brain_count.csv"
"Mouse_Brain_10X_06082023_Visium_Fixed_Frozen_Sagittal_Mouse_Brain","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_06082023_Visium_Fixed_Frozen_Sagittal_Mouse_Brain_count.csv"
"Mouse_Brain_10X_06082023_Visium_Fresh_Frozen_Sagittal_Mouse_Brain","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Mouse_Brain_10X_06082023_Visium_Fresh_Frozen_Sagittal_Mouse_Brain_count.csv"
